#특별시/광역시/도	시군구	읍면동	선거구	항목	항목값
서울특별시	강남구갑	NA	NA	국외부재자_선거권자	2000
서울특별시	강남구갑	NA	NA	국외부재자_투표수	980
서울특별시	강남구갑	NA	NA	국외부재자_무효	4
서울특별시	강남구갑	NA	NA	국외부재자_기권	1020
서울특별시	강남구갑	NA	NA	국내부재자_선거권자	3590
서울특별시	강남구갑	NA	NA	국내부재자_투표수	3141
서울특별시	강남구갑	NA	NA	국내부재자_무효	80
서울특별시	강남구갑	NA	NA	국내부재자_기권	449
서울특별시	강남구갑	논현1동	논현1동제5투	선거권자	4180
서울특별시	강남구갑	논현1동	논현1동제5투	투표수	1695
서울특별시	강남구갑	논현1동	논현1동제5투	무효	6
서울특별시	강남구갑	논현1동	논현1동제5투	기권	2485
서울특별시	강남구갑	논현1동	논현1동제3투	선거권자	5131
서울특별시	강남구갑	논현1동	논현1동제3투	투표수	2296
서울특별시	강남구갑	논현1동	논현1동제3투	무효	12
서울특별시	강남구갑	논현1동	논현1동제3투	기권	2835
서울특별시	강남구갑	삼성2동	삼성2동제4투	선거권자	4027
서울특별시	강남구갑	삼성2동	삼성2동제4투	투표수	1821
서울특별시	강남구갑	삼성2동	삼성2동제4투	무효	10
서울특별시	강남구갑	삼성2동	삼성2동제4투	기권	2206
서울특별시	강남구갑	청담동	청담동제4투	선거권자	3658
서울특별시	강남구갑	청담동	청담동제4투	투표수	2208
서울특별시	강남구갑	청담동	청담동제4투	무효	7
서울특별시	강남구갑	청담동	청담동제4투	기권	1450
서울특별시	강남구갑	청담동	청담동제6투	선거권자	3939
서울특별시	강남구갑	청담동	청담동제6투	투표수	1994
서울특별시	강남구갑	청담동	청담동제6투	무효	17
서울특별시	강남구갑	청담동	청담동제6투	기권	1945
서울특별시	강남구갑	역삼2동	역삼2동제3투	선거권자	4651
서울특별시	강남구갑	역삼2동	역삼2동제3투	투표수	1863
서울특별시	강남구갑	역삼2동	역삼2동제3투	무효	10
서울특별시	강남구갑	역삼2동	역삼2동제3투	기권	2788
서울특별시	강남구갑	압구정동	압구정동제6투	선거권자	3742
서울특별시	강남구갑	압구정동	압구정동제6투	투표수	1999
서울특별시	강남구갑	압구정동	압구정동제6투	무효	10
서울특별시	강남구갑	압구정동	압구정동제6투	기권	1743
서울특별시	강남구갑	역삼2동	역삼2동제5투	선거권자	4280
서울특별시	강남구갑	역삼2동	역삼2동제5투	투표수	2263
서울특별시	강남구갑	역삼2동	역삼2동제5투	무효	7
서울특별시	강남구갑	역삼2동	역삼2동제5투	기권	2017
서울특별시	강남구갑	압구정동	압구정동제5투	선거권자	4033
서울특별시	강남구갑	압구정동	압구정동제5투	투표수	2353
서울특별시	강남구갑	압구정동	압구정동제5투	무효	12
서울특별시	강남구갑	압구정동	압구정동제5투	기권	1680
서울특별시	강남구갑	청담동	청담동제2투	선거권자	3486
서울특별시	강남구갑	청담동	청담동제2투	투표수	1750
서울특별시	강남구갑	청담동	청담동제2투	무효	19
서울특별시	강남구갑	청담동	청담동제2투	기권	1736
서울특별시	강남구갑	압구정동	압구정동제1투	선거권자	3913
서울특별시	강남구갑	압구정동	압구정동제1투	투표수	2085
서울특별시	강남구갑	압구정동	압구정동제1투	무효	9
서울특별시	강남구갑	압구정동	압구정동제1투	기권	1828
서울특별시	강남구갑	압구정동	압구정동제3투	선거권자	3256
서울특별시	강남구갑	압구정동	압구정동제3투	투표수	1937
서울특별시	강남구갑	압구정동	압구정동제3투	무효	5
서울특별시	강남구갑	압구정동	압구정동제3투	기권	1319
서울특별시	강남구갑	논현1동	논현1동제1투	선거권자	5312
서울특별시	강남구갑	논현1동	논현1동제1투	투표수	1731
서울특별시	강남구갑	논현1동	논현1동제1투	무효	14
서울특별시	강남구갑	논현1동	논현1동제1투	기권	3581
서울특별시	강남구갑	논현2동	논현2동제3투	선거권자	2795
서울특별시	강남구갑	논현2동	논현2동제3투	투표수	1163
서울특별시	강남구갑	논현2동	논현2동제3투	무효	4
서울특별시	강남구갑	논현2동	논현2동제3투	기권	1632
서울특별시	강남구갑	도곡2동	도곡2동제4투	선거권자	4241
서울특별시	강남구갑	도곡2동	도곡2동제4투	투표수	2632
서울특별시	강남구갑	도곡2동	도곡2동제4투	무효	19
서울특별시	강남구갑	도곡2동	도곡2동제4투	기권	1609
서울특별시	강남구갑	삼성1동	삼성1동제2투	선거권자	4308
서울특별시	강남구갑	삼성1동	삼성1동제2투	투표수	2367
서울특별시	강남구갑	삼성1동	삼성1동제2투	무효	15
서울특별시	강남구갑	삼성1동	삼성1동제2투	기권	1941
서울특별시	강남구갑	역삼1동	역삼1동제6투	선거권자	4354
서울특별시	강남구갑	역삼1동	역삼1동제6투	투표수	1940
서울특별시	강남구갑	역삼1동	역삼1동제6투	무효	10
서울특별시	강남구갑	역삼1동	역삼1동제6투	기권	2414
서울특별시	강남구갑	논현2동	논현2동제4투	선거권자	3552
서울특별시	강남구갑	논현2동	논현2동제4투	투표수	1716
서울특별시	강남구갑	논현2동	논현2동제4투	무효	12
서울특별시	강남구갑	논현2동	논현2동제4투	기권	1836
서울특별시	강남구갑	논현2동	논현2동제1투	선거권자	5305
서울특별시	강남구갑	논현2동	논현2동제1투	투표수	2332
서울특별시	강남구갑	논현2동	논현2동제1투	무효	12
서울특별시	강남구갑	논현2동	논현2동제1투	기권	2973
서울특별시	강남구갑	도곡1동	도곡1동제4투	선거권자	4414
서울특별시	강남구갑	도곡1동	도곡1동제4투	투표수	2397
서울특별시	강남구갑	도곡1동	도곡1동제4투	무효	14
서울특별시	강남구갑	도곡1동	도곡1동제4투	기권	2017
서울특별시	강남구갑	신사동	신사동제2투	선거권자	2977
서울특별시	강남구갑	신사동	신사동제2투	투표수	1280
서울특별시	강남구갑	신사동	신사동제2투	무효	2
서울특별시	강남구갑	신사동	신사동제2투	기권	1697
서울특별시	강남구갑	역삼2동	역삼2동제1투	선거권자	5153
서울특별시	강남구갑	역삼2동	역삼2동제1투	투표수	2734
서울특별시	강남구갑	역삼2동	역삼2동제1투	무효	20
서울특별시	강남구갑	역삼2동	역삼2동제1투	기권	2419
서울특별시	강남구갑	신사동	신사동제4투	선거권자	3363
서울특별시	강남구갑	신사동	신사동제4투	투표수	1979
서울특별시	강남구갑	신사동	신사동제4투	무효	10
서울특별시	강남구갑	신사동	신사동제4투	기권	1384
서울특별시	강남구갑	역삼2동	역삼2동제2투	선거권자	3601
서울특별시	강남구갑	역삼2동	역삼2동제2투	투표수	1946
서울특별시	강남구갑	역삼2동	역삼2동제2투	무효	9
서울특별시	강남구갑	역삼2동	역삼2동제2투	기권	1655
서울특별시	강남구갑	역삼1동	역삼1동제1투	선거권자	4260
서울특별시	강남구갑	역삼1동	역삼1동제1투	투표수	1435
서울특별시	강남구갑	역삼1동	역삼1동제1투	무효	5
서울특별시	강남구갑	역삼1동	역삼1동제1투	기권	2825
서울특별시	강남구갑	역삼1동	역삼1동제3투	선거권자	4176
서울특별시	강남구갑	역삼1동	역삼1동제3투	투표수	1513
서울특별시	강남구갑	역삼1동	역삼1동제3투	무효	5
서울특별시	강남구갑	역삼1동	역삼1동제3투	기권	2663
서울특별시	강남구갑	삼성2동	삼성2동제2투	선거권자	5289
서울특별시	강남구갑	삼성2동	삼성2동제2투	투표수	3082
서울특별시	강남구갑	삼성2동	삼성2동제2투	무효	19
서울특별시	강남구갑	삼성2동	삼성2동제2투	기권	2207
서울특별시	강남구갑	역삼1동	역삼1동제7투	선거권자	4906
서울특별시	강남구갑	역삼1동	역삼1동제7투	투표수	2199
서울특별시	강남구갑	역삼1동	역삼1동제7투	무효	9
서울특별시	강남구갑	역삼1동	역삼1동제7투	기권	2707
서울특별시	강남구갑	도곡2동	도곡2동제6투	선거권자	4341
서울특별시	강남구갑	도곡2동	도곡2동제6투	투표수	2662
서울특별시	강남구갑	도곡2동	도곡2동제6투	무효	16
서울특별시	강남구갑	도곡2동	도곡2동제6투	기권	1679
서울특별시	강남구갑	청담동	청담동제7투	선거권자	2507
서울특별시	강남구갑	청담동	청담동제7투	투표수	1137
서울특별시	강남구갑	청담동	청담동제7투	무효	5
서울특별시	강남구갑	청담동	청담동제7투	기권	1370
서울특별시	강남구갑	청담동	청담동제1투	선거권자	4686
서울특별시	강남구갑	청담동	청담동제1투	투표수	2126
서울특별시	강남구갑	청담동	청담동제1투	무효	10
서울특별시	강남구갑	청담동	청담동제1투	기권	2560
서울특별시	강남구갑	논현1동	논현1동제2투	선거권자	4389
서울특별시	강남구갑	논현1동	논현1동제2투	투표수	1782
서울특별시	강남구갑	논현1동	논현1동제2투	무효	5
서울특별시	강남구갑	논현1동	논현1동제2투	기권	2607
