#특별시/광역시/도	시군구	읍면동	선거구	항목	항목값
경기도	고양시덕양구갑	NA	NA	국외부재자_선거권자	556
경기도	고양시덕양구갑	NA	NA	국외부재자_투표수	234
경기도	고양시덕양구갑	NA	NA	국외부재자_무효	1
경기도	고양시덕양구갑	NA	NA	국외부재자_기권	322
경기도	고양시덕양구갑	NA	NA	국내부재자_선거권자	3220
경기도	고양시덕양구갑	NA	NA	국내부재자_투표수	2936
경기도	고양시덕양구갑	NA	NA	국내부재자_무효	83
경기도	고양시덕양구갑	NA	NA	국내부재자_기권	284
경기도	고양시덕양구갑	화정2동	화정2동제7투	선거권자	3750
경기도	고양시덕양구갑	화정2동	화정2동제7투	투표수	2218
경기도	고양시덕양구갑	화정2동	화정2동제7투	무효	5
경기도	고양시덕양구갑	화정2동	화정2동제7투	기권	1532
경기도	고양시덕양구갑	주교동	주교동제1투	선거권자	3360
경기도	고양시덕양구갑	주교동	주교동제1투	투표수	1582
경기도	고양시덕양구갑	주교동	주교동제1투	무효	21
경기도	고양시덕양구갑	주교동	주교동제1투	기권	1778
경기도	고양시덕양구갑	화정2동	화정2동제6투	선거권자	2751
경기도	고양시덕양구갑	화정2동	화정2동제6투	투표수	1878
경기도	고양시덕양구갑	화정2동	화정2동제6투	무효	12
경기도	고양시덕양구갑	화정2동	화정2동제6투	기권	873
경기도	고양시덕양구갑	주교동	주교동제3투	선거권자	4670
경기도	고양시덕양구갑	주교동	주교동제3투	투표수	2134
경기도	고양시덕양구갑	주교동	주교동제3투	무효	10
경기도	고양시덕양구갑	주교동	주교동제3투	기권	2536
경기도	고양시덕양구갑	화정2동	화정2동제4투	선거권자	3501
경기도	고양시덕양구갑	화정2동	화정2동제4투	투표수	2330
경기도	고양시덕양구갑	화정2동	화정2동제4투	무효	3
경기도	고양시덕양구갑	화정2동	화정2동제4투	기권	1171
경기도	고양시덕양구갑	관산동	관산동제1투	선거권자	2946
경기도	고양시덕양구갑	관산동	관산동제1투	투표수	1291
경기도	고양시덕양구갑	관산동	관산동제1투	무효	19
경기도	고양시덕양구갑	관산동	관산동제1투	기권	1655
경기도	고양시덕양구갑	흥도동	흥도동제3투	선거권자	923
경기도	고양시덕양구갑	흥도동	흥도동제3투	투표수	462
경기도	고양시덕양구갑	흥도동	흥도동제3투	무효	6
경기도	고양시덕양구갑	흥도동	흥도동제3투	기권	461
경기도	고양시덕양구갑	관산동	관산동제5투	선거권자	3516
경기도	고양시덕양구갑	관산동	관산동제5투	투표수	1706
경기도	고양시덕양구갑	관산동	관산동제5투	무효	31
경기도	고양시덕양구갑	관산동	관산동제5투	기권	1810
경기도	고양시덕양구갑	관산동	관산동제7투	선거권자	4943
경기도	고양시덕양구갑	관산동	관산동제7투	투표수	2294
경기도	고양시덕양구갑	관산동	관산동제7투	무효	10
경기도	고양시덕양구갑	관산동	관산동제7투	기권	2649
경기도	고양시덕양구갑	흥도동	흥도동제1투	선거권자	1082
경기도	고양시덕양구갑	흥도동	흥도동제1투	투표수	534
경기도	고양시덕양구갑	흥도동	흥도동제1투	무효	9
경기도	고양시덕양구갑	흥도동	흥도동제1투	기권	548
경기도	고양시덕양구갑	화정1동	화정1동제2투	선거권자	3584
경기도	고양시덕양구갑	화정1동	화정1동제2투	투표수	2218
경기도	고양시덕양구갑	화정1동	화정1동제2투	무효	7
경기도	고양시덕양구갑	화정1동	화정1동제2투	기권	1366
경기도	고양시덕양구갑	관산동	관산동제3투	선거권자	2743
경기도	고양시덕양구갑	관산동	관산동제3투	투표수	1723
경기도	고양시덕양구갑	관산동	관산동제3투	무효	8
경기도	고양시덕양구갑	관산동	관산동제3투	기권	1020
경기도	고양시덕양구갑	화정2동	화정2동제2투	선거권자	4612
경기도	고양시덕양구갑	화정2동	화정2동제2투	투표수	2800
경기도	고양시덕양구갑	화정2동	화정2동제2투	무효	16
경기도	고양시덕양구갑	화정2동	화정2동제2투	기권	1812
경기도	고양시덕양구갑	화정1동	화정1동제5투	선거권자	4221
경기도	고양시덕양구갑	화정1동	화정1동제5투	투표수	2754
경기도	고양시덕양구갑	화정1동	화정1동제5투	무효	10
경기도	고양시덕양구갑	화정1동	화정1동제5투	기권	1467
경기도	고양시덕양구갑	화정1동	화정1동제7투	선거권자	3237
경기도	고양시덕양구갑	화정1동	화정1동제7투	투표수	1386
경기도	고양시덕양구갑	화정1동	화정1동제7투	무효	7
경기도	고양시덕양구갑	화정1동	화정1동제7투	기권	1851
경기도	고양시덕양구갑	성사1동	성사1동제2투	선거권자	4443
경기도	고양시덕양구갑	성사1동	성사1동제2투	투표수	2095
경기도	고양시덕양구갑	성사1동	성사1동제2투	무효	28
경기도	고양시덕양구갑	성사1동	성사1동제2투	기권	2348
