#특별시/광역시/도	시군구	읍면동	선거구	항목	항목값
대구광역시	남구	NA	NA	국외부재자_선거권자	325
대구광역시	남구	NA	NA	국외부재자_투표수	141
대구광역시	남구	NA	NA	국외부재자_무효	5
대구광역시	남구	NA	NA	국외부재자_기권	184
대구광역시	남구	NA	NA	국내부재자_선거권자	2321
대구광역시	남구	NA	NA	국내부재자_투표수	2105
대구광역시	남구	NA	NA	국내부재자_무효	51
대구광역시	남구	NA	NA	국내부재자_기권	216
대구광역시	남구	이천동	이천동제3투	선거권자	2921
대구광역시	남구	이천동	이천동제3투	투표수	1604
대구광역시	남구	이천동	이천동제3투	무효	20
대구광역시	남구	이천동	이천동제3투	기권	1317
대구광역시	남구	대명2동	대명2동제4투	선거권자	2863
대구광역시	남구	대명2동	대명2동제4투	투표수	1415
대구광역시	남구	대명2동	대명2동제4투	무효	31
대구광역시	남구	대명2동	대명2동제4투	기권	1448
대구광역시	남구	대명3동	대명3동제1투	선거권자	3615
대구광역시	남구	대명3동	대명3동제1투	투표수	1615
대구광역시	남구	대명3동	대명3동제1투	무효	39
대구광역시	남구	대명3동	대명3동제1투	기권	2000
대구광역시	남구	대명3동	대명3동제3투	선거권자	3099
대구광역시	남구	대명3동	대명3동제3투	투표수	1534
대구광역시	남구	대명3동	대명3동제3투	무효	50
대구광역시	남구	대명3동	대명3동제3투	기권	1565
대구광역시	남구	대명6동	대명6동제3투	선거권자	2887
대구광역시	남구	대명6동	대명6동제3투	투표수	1484
대구광역시	남구	대명6동	대명6동제3투	무효	28
대구광역시	남구	대명6동	대명6동제3투	기권	1403
대구광역시	남구	봉덕3동	봉덕3동제2투	선거권자	4180
대구광역시	남구	봉덕3동	봉덕3동제2투	투표수	1878
대구광역시	남구	봉덕3동	봉덕3동제2투	무효	28
대구광역시	남구	봉덕3동	봉덕3동제2투	기권	2302
대구광역시	남구	봉덕2동	봉덕2동제3투	선거권자	2691
대구광역시	남구	봉덕2동	봉덕2동제3투	투표수	1414
대구광역시	남구	봉덕2동	봉덕2동제3투	무효	24
대구광역시	남구	봉덕2동	봉덕2동제3투	기권	1277
대구광역시	남구	봉덕1동	봉덕1동제3투	선거권자	3200
대구광역시	남구	봉덕1동	봉덕1동제3투	투표수	1396
대구광역시	남구	봉덕1동	봉덕1동제3투	무효	35
대구광역시	남구	봉덕1동	봉덕1동제3투	기권	1804
대구광역시	남구	대명6동	대명6동제2투	선거권자	3060
대구광역시	남구	대명6동	대명6동제2투	투표수	1545
대구광역시	남구	대명6동	대명6동제2투	무효	28
대구광역시	남구	대명6동	대명6동제2투	기권	1515
대구광역시	남구	봉덕1동	봉덕1동제1투	선거권자	2452
대구광역시	남구	봉덕1동	봉덕1동제1투	투표수	1060
대구광역시	남구	봉덕1동	봉덕1동제1투	무효	20
대구광역시	남구	봉덕1동	봉덕1동제1투	기권	1392
대구광역시	남구	봉덕2동	봉덕2동제1투	선거권자	2571
대구광역시	남구	봉덕2동	봉덕2동제1투	투표수	1215
대구광역시	남구	봉덕2동	봉덕2동제1투	무효	31
대구광역시	남구	봉덕2동	봉덕2동제1투	기권	1356
대구광역시	남구	대명5동	대명5동제2투	선거권자	2904
대구광역시	남구	대명5동	대명5동제2투	투표수	1427
대구광역시	남구	대명5동	대명5동제2투	무효	28
대구광역시	남구	대명5동	대명5동제2투	기권	1477
대구광역시	남구	대명4동	대명4동제4투	선거권자	2208
대구광역시	남구	대명4동	대명4동제4투	투표수	1054
대구광역시	남구	대명4동	대명4동제4투	무효	20
대구광역시	남구	대명4동	대명4동제4투	기권	1154
대구광역시	남구	대명6동	대명6동제1투	선거권자	2783
대구광역시	남구	대명6동	대명6동제1투	투표수	1352
대구광역시	남구	대명6동	대명6동제1투	무효	18
대구광역시	남구	대명6동	대명6동제1투	기권	1431
대구광역시	남구	대명11동	대명11동제3투	선거권자	2784
대구광역시	남구	대명11동	대명11동제3투	투표수	1396
대구광역시	남구	대명11동	대명11동제3투	무효	24
대구광역시	남구	대명11동	대명11동제3투	기권	1388
대구광역시	남구	대명1동	대명1동제2투	선거권자	2931
대구광역시	남구	대명1동	대명1동제2투	투표수	1412
대구광역시	남구	대명1동	대명1동제2투	무효	20
대구광역시	남구	대명1동	대명1동제2투	기권	1519
대구광역시	남구	대명9동	대명9동제4투	선거권자	3368
대구광역시	남구	대명9동	대명9동제4투	투표수	1490
대구광역시	남구	대명9동	대명9동제4투	무효	34
대구광역시	남구	대명9동	대명9동제4투	기권	1878
대구광역시	남구	대명4동	대명4동제2투	선거권자	3011
대구광역시	남구	대명4동	대명4동제2투	투표수	1420
대구광역시	남구	대명4동	대명4동제2투	무효	32
대구광역시	남구	대명4동	대명4동제2투	기권	1591
대구광역시	남구	봉덕3동	봉덕3동제4투	선거권자	3401
대구광역시	남구	봉덕3동	봉덕3동제4투	투표수	1954
대구광역시	남구	봉덕3동	봉덕3동제4투	무효	15
대구광역시	남구	봉덕3동	봉덕3동제4투	기권	1447
대구광역시	남구	이천동	이천동제1투	선거권자	2961
대구광역시	남구	이천동	이천동제1투	투표수	1366
대구광역시	남구	이천동	이천동제1투	무효	35
대구광역시	남구	이천동	이천동제1투	기권	1595
대구광역시	남구	대명9동	대명9동제1투	선거권자	3608
대구광역시	남구	대명9동	대명9동제1투	투표수	1663
대구광역시	남구	대명9동	대명9동제1투	무효	53
대구광역시	남구	대명9동	대명9동제1투	기권	1945
대구광역시	남구	대명2동	대명2동제2투	선거권자	2443
대구광역시	남구	대명2동	대명2동제2투	투표수	1273
대구광역시	남구	대명2동	대명2동제2투	무효	16
대구광역시	남구	대명2동	대명2동제2투	기권	1170
대구광역시	남구	대명10동	대명10동제2투	선거권자	2478
대구광역시	남구	대명10동	대명10동제2투	투표수	1218
대구광역시	남구	대명10동	대명10동제2투	무효	23
대구광역시	남구	대명10동	대명10동제2투	기권	1260
대구광역시	남구	봉덕2동	봉덕2동제4투	선거권자	3030
대구광역시	남구	봉덕2동	봉덕2동제4투	투표수	1854
대구광역시	남구	봉덕2동	봉덕2동제4투	무효	19
대구광역시	남구	봉덕2동	봉덕2동제4투	기권	1176
대구광역시	남구	대명3동	대명3동제2투	선거권자	3194
대구광역시	남구	대명3동	대명3동제2투	투표수	1459
대구광역시	남구	대명3동	대명3동제2투	무효	34
대구광역시	남구	대명3동	대명3동제2투	기권	1735
대구광역시	남구	대명3동	대명3동제4투	선거권자	3105
대구광역시	남구	대명3동	대명3동제4투	투표수	1412
대구광역시	남구	대명3동	대명3동제4투	무효	34
대구광역시	남구	대명3동	대명3동제4투	기권	1693
대구광역시	남구	봉덕3동	봉덕3동제1투	선거권자	4616
대구광역시	남구	봉덕3동	봉덕3동제1투	투표수	1691
대구광역시	남구	봉덕3동	봉덕3동제1투	무효	34
대구광역시	남구	봉덕3동	봉덕3동제1투	기권	2925
대구광역시	남구	대명9동	대명9동제3투	선거권자	3632
대구광역시	남구	대명9동	대명9동제3투	투표수	1676
대구광역시	남구	대명9동	대명9동제3투	무효	29
대구광역시	남구	대명9동	대명9동제3투	기권	1956
대구광역시	남구	봉덕3동	봉덕3동제3투	선거권자	3252
대구광역시	남구	봉덕3동	봉덕3동제3투	투표수	1544
대구광역시	남구	봉덕3동	봉덕3동제3투	무효	19
대구광역시	남구	봉덕3동	봉덕3동제3투	기권	1708
대구광역시	남구	이천동	이천동제2투	선거권자	3460
대구광역시	남구	이천동	이천동제2투	투표수	1876
대구광역시	남구	이천동	이천동제2투	무효	23
대구광역시	남구	이천동	이천동제2투	기권	1584
대구광역시	남구	봉덕1동	봉덕1동제2투	선거권자	2478
대구광역시	남구	봉덕1동	봉덕1동제2투	투표수	1237
대구광역시	남구	봉덕1동	봉덕1동제2투	무효	16
대구광역시	남구	봉덕1동	봉덕1동제2투	기권	1241
대구광역시	남구	대명11동	대명11동제1투	선거권자	3015
대구광역시	남구	대명11동	대명11동제1투	투표수	1455
대구광역시	남구	대명11동	대명11동제1투	무효	36
