#특별시/광역시/도	시군구	읍면동	선거구	항목	항목값
충청북도	괴산군	NA	NA	국외부재자_선거권자	48
충청북도	괴산군	NA	NA	국외부재자_투표수	23
충청북도	괴산군	NA	NA	국외부재자_무효	0
충청북도	괴산군	NA	NA	국외부재자_기권	25
충청북도	괴산군	NA	NA	국내부재자_선거권자	743
충청북도	괴산군	NA	NA	국내부재자_투표수	652
충청북도	괴산군	NA	NA	국내부재자_무효	20
충청북도	괴산군	NA	NA	국내부재자_기권	91
충청북도	괴산군	장연면	장연면투표소	선거권자	1777
충청북도	괴산군	장연면	장연면투표소	투표수	1091
충청북도	괴산군	장연면	장연면투표소	무효	86
충청북도	괴산군	장연면	장연면투표소	기권	686
충청북도	괴산군	소수면	소수면투표소	선거권자	1697
충청북도	괴산군	소수면	소수면투표소	투표수	1004
충청북도	괴산군	소수면	소수면투표소	무효	59
충청북도	괴산군	소수면	소수면투표소	기권	693
충청북도	괴산군	불정면	불정면투표소	선거권자	2615
충청북도	괴산군	불정면	불정면투표소	투표수	1594
충청북도	괴산군	불정면	불정면투표소	무효	76
충청북도	괴산군	불정면	불정면투표소	기권	1021
충청북도	괴산군	사리면	사리면제2투	선거권자	817
충청북도	괴산군	사리면	사리면제2투	투표수	475
충청북도	괴산군	사리면	사리면제2투	무효	31
충청북도	괴산군	사리면	사리면제2투	기권	342
충청북도	괴산군	괴산읍	괴산읍제1투	선거권자	3180
충청북도	괴산군	괴산읍	괴산읍제1투	투표수	1928
충청북도	괴산군	괴산읍	괴산읍제1투	무효	43
충청북도	괴산군	괴산읍	괴산읍제1투	기권	1252
충청북도	괴산군	문광면	문광면투표소	선거권자	1795
충청북도	괴산군	문광면	문광면투표소	투표수	1090
충청북도	괴산군	문광면	문광면투표소	무효	44
충청북도	괴산군	문광면	문광면투표소	기권	705
충청북도	괴산군	청천면	청천면제2투	선거권자	591
충청북도	괴산군	청천면	청천면제2투	투표수	391
충청북도	괴산군	청천면	청천면제2투	무효	18
충청북도	괴산군	청천면	청천면제2투	기권	200
충청북도	괴산군	사리면	사리면제1투	선거권자	1779
충청북도	괴산군	사리면	사리면제1투	투표수	1085
충청북도	괴산군	사리면	사리면제1투	무효	45
충청북도	괴산군	사리면	사리면제1투	기권	694
충청북도	괴산군	청천면	청천면제1투	선거권자	1578
충청북도	괴산군	청천면	청천면제1투	투표수	937
충청북도	괴산군	청천면	청천면제1투	무효	38
충청북도	괴산군	청천면	청천면제1투	기권	641
충청북도	괴산군	청천면	청천면제5투	선거권자	952
충청북도	괴산군	청천면	청천면제5투	투표수	526
충청북도	괴산군	청천면	청천면제5투	무효	30
충청북도	괴산군	청천면	청천면제5투	기권	426
충청북도	괴산군	칠성면	칠성면투표소	선거권자	2590
충청북도	괴산군	칠성면	칠성면투표소	투표수	1515
충청북도	괴산군	칠성면	칠성면투표소	무효	82
충청북도	괴산군	칠성면	칠성면투표소	기권	1075
충청북도	괴산군	감물면	감물면투표소	선거권자	1709
충청북도	괴산군	감물면	감물면투표소	투표수	1059
충청북도	괴산군	감물면	감물면투표소	무효	61
충청북도	괴산군	감물면	감물면투표소	기권	650
충청북도	괴산군	연풍면	연풍면투표소	선거권자	2191
충청북도	괴산군	연풍면	연풍면투표소	투표수	1340
충청북도	괴산군	연풍면	연풍면투표소	무효	86
충청북도	괴산군	연풍면	연풍면투표소	기권	851
충청북도	괴산군	청천면	청천면제3투	선거권자	929
충청북도	괴산군	청천면	청천면제3투	투표수	632
충청북도	괴산군	청천면	청천면제3투	무효	34
충청북도	괴산군	청천면	청천면제3투	기권	297
충청북도	괴산군	청안면	청안면제1투	선거권자	1787
충청북도	괴산군	청안면	청안면제1투	투표수	965
충청북도	괴산군	청안면	청안면제1투	무효	75
충청북도	괴산군	청안면	청안면제1투	기권	822
충청북도	괴산군	괴산읍	괴산읍제3투	선거권자	1752
충청북도	괴산군	괴산읍	괴산읍제3투	투표수	992
충청북도	괴산군	괴산읍	괴산읍제3투	무효	36
충청북도	괴산군	괴산읍	괴산읍제3투	기권	760
충청북도	괴산군	청천면	청천면제4투	선거권자	457
충청북도	괴산군	청천면	청천면제4투	투표수	272
충청북도	괴산군	청천면	청천면제4투	무효	11
충청북도	괴산군	청천면	청천면제4투	기권	185
충청북도	괴산군	청안면	청안면제2투	선거권자	1216
충청북도	괴산군	청안면	청안면제2투	투표수	711
충청북도	괴산군	청안면	청안면제2투	무효	55
충청북도	괴산군	청안면	청안면제2투	기권	505
충청북도	괴산군	괴산읍	괴산읍제2투	선거권자	2455
충청북도	괴산군	괴산읍	괴산읍제2투	투표수	1452
충청북도	괴산군	괴산읍	괴산읍제2투	무효	40
충청북도	괴산군	괴산읍	괴산읍제2투	기권	1003
충청북도	단양군	NA	NA	국외부재자_선거권자	49
충청북도	단양군	NA	NA	국외부재자_투표수	15
충청북도	단양군	NA	NA	국외부재자_무효	0
충청북도	단양군	NA	NA	국외부재자_기권	34
충청북도	단양군	NA	NA	국내부재자_선거권자	670
충청북도	단양군	NA	NA	국내부재자_투표수	606
충청북도	단양군	NA	NA	국내부재자_무효	15
충청북도	단양군	NA	NA	국내부재자_기권	64
충청북도	단양군	매포읍	매포읍제2투	선거권자	1403
충청북도	단양군	매포읍	매포읍제2투	투표수	759
충청북도	단양군	매포읍	매포읍제2투	무효	39
충청북도	단양군	매포읍	매포읍제2투	기권	644
충청북도	단양군	어상천면	어상천면투표소	선거권자	1648
충청북도	단양군	어상천면	어상천면투표소	투표수	1017
충청북도	단양군	어상천면	어상천면투표소	무효	51
충청북도	단양군	어상천면	어상천면투표소	기권	631
충청북도	단양군	대강면	대강면제2투	선거권자	508
충청북도	단양군	대강면	대강면제2투	투표수	328
충청북도	단양군	대강면	대강면제2투	무효	27
충청북도	단양군	대강면	대강면제2투	기권	180
충청북도	단양군	적성면	적성면제1투	선거권자	692
충청북도	단양군	적성면	적성면제1투	투표수	452
충청북도	단양군	적성면	적성면제1투	무효	37
충청북도	단양군	적성면	적성면제1투	기권	240
충청북도	단양군	단성면	단성면제1투	선거권자	1161
충청북도	단양군	단성면	단성면제1투	투표수	695
충청북도	단양군	단성면	단성면제1투	무효	36
충청북도	단양군	단성면	단성면제1투	기권	466
충청북도	단양군	매포읍	매포읍제1투	선거권자	2980
