#특별시/광역시/도	시군구	읍면동	선거구	항목	항목값
서울특별시	강남구	NA	NA	국외부재자_선거권자	4146
서울특별시	강남구	NA	NA	국외부재자_투표수	2084
서울특별시	강남구	NA	NA	국외부재자_무효	8
서울특별시	강남구	NA	NA	국외부재자_기권	2062
서울특별시	강남구	NA	NA	국내부재자_선거권자	8184
서울특별시	강남구	NA	NA	국내부재자_투표수	7240
서울특별시	강남구	NA	NA	국내부재자_무효	192
서울특별시	강남구	NA	NA	국내부재자_기권	944
서울특별시	강남구	삼성2동	삼성2동제4투	선거권자	4030
서울특별시	강남구	삼성2동	삼성2동제4투	투표수	1821
서울특별시	강남구	삼성2동	삼성2동제4투	무효	14
서울특별시	강남구	삼성2동	삼성2동제4투	기권	2209
서울특별시	강남구	청담동	청담동제6투	선거권자	3939
서울특별시	강남구	청담동	청담동제6투	투표수	1994
서울특별시	강남구	청담동	청담동제6투	무효	20
서울특별시	강남구	청담동	청담동제6투	기권	1945
서울특별시	강남구	일원1동	일원1동제5투	선거권자	3288
서울특별시	강남구	일원1동	일원1동제5투	투표수	1905
서울특별시	강남구	일원1동	일원1동제5투	무효	68
서울특별시	강남구	일원1동	일원1동제5투	기권	1383
서울특별시	강남구	대치4동	대치4동제4투	선거권자	4317
서울특별시	강남구	대치4동	대치4동제4투	투표수	1798
서울특별시	강남구	대치4동	대치4동제4투	무효	17
서울특별시	강남구	대치4동	대치4동제4투	기권	2519
서울특별시	강남구	압구정동	압구정동제3투	선거권자	3259
서울특별시	강남구	압구정동	압구정동제3투	투표수	1938
서울특별시	강남구	압구정동	압구정동제3투	무효	12
서울특별시	강남구	압구정동	압구정동제3투	기권	1321
서울특별시	강남구	개포2동	개포2동제7투	선거권자	4284
서울특별시	강남구	개포2동	개포2동제7투	투표수	2739
서울특별시	강남구	개포2동	개포2동제7투	무효	24
서울특별시	강남구	개포2동	개포2동제7투	기권	1545
서울특별시	강남구	대치2동	대치2동제5투	선거권자	3390
서울특별시	강남구	대치2동	대치2동제5투	투표수	2402
서울특별시	강남구	대치2동	대치2동제5투	무효	26
서울특별시	강남구	대치2동	대치2동제5투	기권	988
서울특별시	강남구	삼성1동	삼성1동제2투	선거권자	4310
서울특별시	강남구	삼성1동	삼성1동제2투	투표수	2367
서울특별시	강남구	삼성1동	삼성1동제2투	무효	22
서울특별시	강남구	삼성1동	삼성1동제2투	기권	1943
서울특별시	강남구	수서동	수서동제4투	선거권자	2358
서울특별시	강남구	수서동	수서동제4투	투표수	1279
서울특별시	강남구	수서동	수서동제4투	무효	45
서울특별시	강남구	수서동	수서동제4투	기권	1079
서울특별시	강남구	역삼2동	역삼2동제1투	선거권자	5154
서울특별시	강남구	역삼2동	역삼2동제1투	투표수	2732
서울특별시	강남구	역삼2동	역삼2동제1투	무효	24
서울특별시	강남구	역삼2동	역삼2동제1투	기권	2422
서울특별시	강남구	도곡1동	도곡1동제3투	선거권자	5163
서울특별시	강남구	도곡1동	도곡1동제3투	투표수	3243
서울특별시	강남구	도곡1동	도곡1동제3투	무효	18
서울특별시	강남구	도곡1동	도곡1동제3투	기권	1920
서울특별시	강남구	대치2동	대치2동제7투	선거권자	4185
서울특별시	강남구	대치2동	대치2동제7투	투표수	2156
서울특별시	강남구	대치2동	대치2동제7투	무효	17
서울특별시	강남구	대치2동	대치2동제7투	기권	2029
서울특별시	강남구	도곡2동	도곡2동제3투	선거권자	3138
서울특별시	강남구	도곡2동	도곡2동제3투	투표수	1950
서울특별시	강남구	도곡2동	도곡2동제3투	무효	11
서울특별시	강남구	도곡2동	도곡2동제3투	기권	1188
서울특별시	강남구	청담동	청담동제7투	선거권자	2508
서울특별시	강남구	청담동	청담동제7투	투표수	1136
서울특별시	강남구	청담동	청담동제7투	무효	9
서울특별시	강남구	청담동	청담동제7투	기권	1372
서울특별시	강남구	개포1동	개포1동제1투	선거권자	4113
서울특별시	강남구	개포1동	개포1동제1투	투표수	2424
서울특별시	강남구	개포1동	개포1동제1투	무효	20
서울특별시	강남구	개포1동	개포1동제1투	기권	1689
서울특별시	강남구	역삼2동	역삼2동제2투	선거권자	3604
서울특별시	강남구	역삼2동	역삼2동제2투	투표수	1946
서울특별시	강남구	역삼2동	역삼2동제2투	무효	7
서울특별시	강남구	역삼2동	역삼2동제2투	기권	1658
서울특별시	강남구	논현1동	논현1동제4투	선거권자	4611
서울특별시	강남구	논현1동	논현1동제4투	투표수	1632
서울특별시	강남구	논현1동	논현1동제4투	무효	5
서울특별시	강남구	논현1동	논현1동제4투	기권	2979
서울특별시	강남구	삼성2동	삼성2동제5투	선거권자	5258
서울특별시	강남구	삼성2동	삼성2동제5투	투표수	3055
