#특별시/광역시/도	시군구	읍면동	선거구	후보정당	후보	득표수
충청북도	보은군옥천군영동군	영동읍	영동읍제2투	무소속	심규철	1141
충청북도	보은군옥천군영동군	영동읍	영동읍제3투	새누리당	박덕흠	211
충청북도	보은군옥천군영동군	영동읍	영동읍제3투	민주통합당	이재한	178
충청북도	보은군옥천군영동군	영동읍	영동읍제3투	무소속	조위필	7
충청북도	보은군옥천군영동군	영동읍	영동읍제3투	무소속	심규철	597
충청북도	보은군옥천군영동군	양산면	양산면투표소	새누리당	박덕흠	313
충청북도	보은군옥천군영동군	양산면	양산면투표소	민주통합당	이재한	345
충청북도	보은군옥천군영동군	양산면	양산면투표소	무소속	조위필	12
충청북도	보은군옥천군영동군	양산면	양산면투표소	무소속	심규철	501
충청북도	보은군옥천군영동군	영동읍	영동읍제6투	새누리당	박덕흠	455
충청북도	보은군옥천군영동군	영동읍	영동읍제6투	민주통합당	이재한	459
충청북도	보은군옥천군영동군	영동읍	영동읍제6투	무소속	조위필	22
충청북도	보은군옥천군영동군	영동읍	영동읍제6투	무소속	심규철	1127
충청북도	보은군옥천군영동군	학산면	학산면제1투	새누리당	박덕흠	358
충청북도	보은군옥천군영동군	학산면	학산면제1투	민주통합당	이재한	278
충청북도	보은군옥천군영동군	학산면	학산면제1투	무소속	조위필	11
충청북도	보은군옥천군영동군	학산면	학산면제1투	무소속	심규철	707
충청북도	보은군옥천군영동군	심천면	심천면제1투	새누리당	박덕흠	560
충청북도	보은군옥천군영동군	심천면	심천면제1투	민주통합당	이재한	344
충청북도	보은군옥천군영동군	심천면	심천면제1투	무소속	조위필	18
충청북도	보은군옥천군영동군	심천면	심천면제1투	무소속	심규철	649
충청북도	보은군옥천군영동군	영동읍	영동읍제5투	새누리당	박덕흠	323
충청북도	보은군옥천군영동군	영동읍	영동읍제5투	민주통합당	이재한	411
충청북도	보은군옥천군영동군	영동읍	영동읍제5투	무소속	조위필	19
충청북도	보은군옥천군영동군	영동읍	영동읍제5투	무소속	심규철	723
충청북도	보은군옥천군영동군	추풍령면	추풍령면투표소	새누리당	박덕흠	599
충청북도	보은군옥천군영동군	추풍령면	추풍령면투표소	민주통합당	이재한	351
충청북도	보은군옥천군영동군	추풍령면	추풍령면투표소	무소속	조위필	15
충청북도	보은군옥천군영동군	추풍령면	추풍령면투표소	무소속	심규철	395
충청북도	보은군옥천군영동군	양강면	양강면투표소	새누리당	박덕흠	381
충청북도	보은군옥천군영동군	양강면	양강면투표소	민주통합당	이재한	295
충청북도	보은군옥천군영동군	양강면	양강면투표소	무소속	조위필	22
충청북도	보은군옥천군영동군	양강면	양강면투표소	무소속	심규철	1144
충청북도	보은군옥천군영동군	심천면	심천면제2투	새누리당	박덕흠	80
충청북도	보은군옥천군영동군	심천면	심천면제2투	민주통합당	이재한	84
충청북도	보은군옥천군영동군	심천면	심천면제2투	무소속	조위필	4
충청북도	보은군옥천군영동군	심천면	심천면제2투	무소속	심규철	168
충청북도	보은군옥천군영동군	용화면	용화면투표소	새누리당	박덕흠	183
충청북도	보은군옥천군영동군	용화면	용화면투표소	민주통합당	이재한	151
충청북도	보은군옥천군영동군	용화면	용화면투표소	무소속	조위필	5
충청북도	보은군옥천군영동군	용화면	용화면투표소	무소속	심규철	273
충청북도	보은군옥천군영동군	황간면	황간면제2투	새누리당	박덕흠	313
충청북도	보은군옥천군영동군	황간면	황간면제2투	민주통합당	이재한	266
충청북도	보은군옥천군영동군	황간면	황간면제2투	무소속	조위필	13
충청북도	보은군옥천군영동군	황간면	황간면제2투	무소속	심규철	456
충청북도	보은군옥천군영동군	NA	국외부재자	새누리당	박덕흠	3
충청북도	보은군옥천군영동군	NA	국내부재자	새누리당	박덕흠	296
충청북도	보은군옥천군영동군	NA	국외부재자	민주통합당	이재한	6
충청북도	보은군옥천군영동군	NA	국내부재자	민주통합당	이재한	316
충청북도	보은군옥천군영동군	NA	국외부재자	무소속	조위필	0
충청북도	보은군옥천군영동군	NA	국내부재자	무소속	조위필	28
충청북도	보은군옥천군영동군	NA	국외부재자	무소속	심규철	1
충청북도	보은군옥천군영동군	NA	국내부재자	무소속	심규철	488
충청북도	보은군옥천군영동군	이원면	이원면제3투	새누리당	박덕흠	369
충청북도	보은군옥천군영동군	이원면	이원면제3투	민주통합당	이재한	280
충청북도	보은군옥천군영동군	이원면	이원면제3투	무소속	조위필	7
충청북도	보은군옥천군영동군	이원면	이원면제3투	무소속	심규철	72
충청북도	보은군옥천군영동군	청성면	청성면제3투	새누리당	박덕흠	165
충청북도	보은군옥천군영동군	청성면	청성면제3투	민주통합당	이재한	94
충청북도	보은군옥천군영동군	청성면	청성면제3투	무소속	조위필	3
충청북도	보은군옥천군영동군	청성면	청성면제3투	무소속	심규철	49
충청북도	보은군옥천군영동군	군서면	군서면투표소	새누리당	박덕흠	792
충청북도	보은군옥천군영동군	군서면	군서면투표소	민주통합당	이재한	492
충청북도	보은군옥천군영동군	군서면	군서면투표소	무소속	조위필	10
충청북도	보은군옥천군영동군	군서면	군서면투표소	무소속	심규철	101
충청북도	보은군옥천군영동군	옥천읍	옥천읍제3투	새누리당	박덕흠	1104
충청북도	보은군옥천군영동군	옥천읍	옥천읍제3투	민주통합당	이재한	849
충청북도	보은군옥천군영동군	옥천읍	옥천읍제3투	무소속	조위필	41
충청북도	보은군옥천군영동군	옥천읍	옥천읍제3투	무소속	심규철	229
충청북도	보은군옥천군영동군	군북면	군북면제1투	새누리당	박덕흠	449
충청북도	보은군옥천군영동군	군북면	군북면제1투	민주통합당	이재한	433
충청북도	보은군옥천군영동군	군북면	군북면제1투	무소속	조위필	15
충청북도	보은군옥천군영동군	군북면	군북면제1투	무소속	심규철	113
충청북도	보은군옥천군영동군	옥천읍	옥천읍제5투	새누리당	박덕흠	542
충청북도	보은군옥천군영동군	옥천읍	옥천읍제5투	민주통합당	이재한	351
충청북도	보은군옥천군영동군	옥천읍	옥천읍제5투	무소속	조위필	11
충청북도	보은군옥천군영동군	옥천읍	옥천읍제5투	무소속	심규철	95
충청북도	보은군옥천군영동군	청산면	청산면제2투	새누리당	박덕흠	165
충청북도	보은군옥천군영동군	청산면	청산면제2투	민주통합당	이재한	173
충청북도	보은군옥천군영동군	청산면	청산면제2투	무소속	조위필	5
충청북도	보은군옥천군영동군	청산면	청산면제2투	무소속	심규철	51
충청북도	보은군옥천군영동군	옥천읍	옥천읍제1투	새누리당	박덕흠	1243
충청북도	보은군옥천군영동군	옥천읍	옥천읍제1투	민주통합당	이재한	849
충청북도	보은군옥천군영동군	옥천읍	옥천읍제1투	무소속	조위필	50
충청북도	보은군옥천군영동군	옥천읍	옥천읍제1투	무소속	심규철	192
충청북도	보은군옥천군영동군	동이면	동이면제2투	새누리당	박덕흠	140
충청북도	보은군옥천군영동군	동이면	동이면제2투	민주통합당	이재한	84
충청북도	보은군옥천군영동군	동이면	동이면제2투	무소속	조위필	9
충청북도	보은군옥천군영동군	동이면	동이면제2투	무소속	심규철	24
충청북도	보은군옥천군영동군	옥천읍	옥천읍제8투	새누리당	박덕흠	1348
충청북도	보은군옥천군영동군	옥천읍	옥천읍제8투	민주통합당	이재한	943
충청북도	보은군옥천군영동군	옥천읍	옥천읍제8투	무소속	조위필	47
충청북도	보은군옥천군영동군	옥천읍	옥천읍제8투	무소속	심규철	249
충청북도	보은군옥천군영동군	옥천읍	옥천읍제6투	새누리당	박덕흠	305
충청북도	보은군옥천군영동군	옥천읍	옥천읍제6투	민주통합당	이재한	202
충청북도	보은군옥천군영동군	옥천읍	옥천읍제6투	무소속	조위필	5
충청북도	보은군옥천군영동군	옥천읍	옥천읍제6투	무소속	심규철	43
충청북도	보은군옥천군영동군	안내면	안내면투표소	새누리당	박덕흠	879
충청북도	보은군옥천군영동군	안내면	안내면투표소	민주통합당	이재한	323
충청북도	보은군옥천군영동군	안내면	안내면투표소	무소속	조위필	17
충청북도	보은군옥천군영동군	안내면	안내면투표소	무소속	심규철	84
충청북도	보은군옥천군영동군	이원면	이원면제1투	새누리당	박덕흠	484
충청북도	보은군옥천군영동군	이원면	이원면제1투	민주통합당	이재한	328
충청북도	보은군옥천군영동군	이원면	이원면제1투	무소속	조위필	12
충청북도	보은군옥천군영동군	이원면	이원면제1투	무소속	심규철	108
충청북도	보은군옥천군영동군	동이면	동이면제1투	새누리당	박덕흠	629
충청북도	보은군옥천군영동군	동이면	동이면제1투	민주통합당	이재한	405
충청북도	보은군옥천군영동군	동이면	동이면제1투	무소속	조위필	18
충청북도	보은군옥천군영동군	동이면	동이면제1투	무소속	심규철	115
충청북도	보은군옥천군영동군	이원면	이원면제2투	새누리당	박덕흠	323
충청북도	보은군옥천군영동군	이원면	이원면제2투	민주통합당	이재한	262
충청북도	보은군옥천군영동군	이원면	이원면제2투	무소속	조위필	8
충청북도	보은군옥천군영동군	이원면	이원면제2투	무소속	심규철	95
충청북도	보은군옥천군영동군	청산면	청산면제3투	새누리당	박덕흠	333
충청북도	보은군옥천군영동군	청산면	청산면제3투	민주통합당	이재한	229
충청북도	보은군옥천군영동군	청산면	청산면제3투	무소속	조위필	6
충청북도	보은군옥천군영동군	청산면	청산면제3투	무소속	심규철	87
충청북도	보은군옥천군영동군	군북면	군북면제2투	새누리당	박덕흠	123
충청북도	보은군옥천군영동군	군북면	군북면제2투	민주통합당	이재한	86
충청북도	보은군옥천군영동군	군북면	군북면제2투	무소속	조위필	8
충청북도	보은군옥천군영동군	군북면	군북면제2투	무소속	심규철	17
충청북도	보은군옥천군영동군	청성면	청성면제2투	새누리당	박덕흠	260
충청북도	보은군옥천군영동군	청성면	청성면제2투	민주통합당	이재한	197
충청북도	보은군옥천군영동군	청성면	청성면제2투	무소속	조위필	15
충청북도	보은군옥천군영동군	청성면	청성면제2투	무소속	심규철	75
충청북도	보은군옥천군영동군	옥천읍	옥천읍제4투	새누리당	박덕흠	977
충청북도	보은군옥천군영동군	옥천읍	옥천읍제4투	민주통합당	이재한	598
충청북도	보은군옥천군영동군	옥천읍	옥천읍제4투	무소속	조위필	16
충청북도	보은군옥천군영동군	옥천읍	옥천읍제4투	무소속	심규철	170
충청북도	보은군옥천군영동군	동이면	동이면제3투	새누리당	박덕흠	182
충청북도	보은군옥천군영동군	동이면	동이면제3투	민주통합당	이재한	144
충청북도	보은군옥천군영동군	동이면	동이면제3투	무소속	조위필	12
충청북도	보은군옥천군영동군	동이면	동이면제3투	무소속	심규철	46
충청북도	보은군옥천군영동군	옥천읍	옥천읍제2투	새누리당	박덕흠	863
충청북도	보은군옥천군영동군	옥천읍	옥천읍제2투	민주통합당	이재한	623
충청북도	보은군옥천군영동군	옥천읍	옥천읍제2투	무소속	조위필	22
충청북도	보은군옥천군영동군	옥천읍	옥천읍제2투	무소속	심규철	127
충청북도	보은군옥천군영동군	청산면	청산면제1투	새누리당	박덕흠	474
충청북도	보은군옥천군영동군	청산면	청산면제1투	민주통합당	이재한	332
충청북도	보은군옥천군영동군	청산면	청산면제1투	무소속	조위필	12
충청북도	보은군옥천군영동군	청산면	청산면제1투	무소속	심규철	137
충청북도	보은군옥천군영동군	청성면	청성면제1투	새누리당	박덕흠	278
충청북도	보은군옥천군영동군	청성면	청성면제1투	민주통합당	이재한	292
충청북도	보은군옥천군영동군	청성면	청성면제1투	무소속	조위필	14
충청북도	보은군옥천군영동군	청성면	청성면제1투	무소속	심규철	72
충청북도	보은군옥천군영동군	안남면	안남면투표소	새누리당	박덕흠	493
충청북도	보은군옥천군영동군	안남면	안남면투표소	민주통합당	이재한	324
충청북도	보은군옥천군영동군	안남면	안남면투표소	무소속	조위필	21
충청북도	보은군옥천군영동군	안남면	안남면투표소	무소속	심규철	60
충청북도	보은군옥천군영동군	군북면	군북면제3투	새누리당	박덕흠	204
충청북도	보은군옥천군영동군	군북면	군북면제3투	민주통합당	이재한	106
충청북도	보은군옥천군영동군	군북면	군북면제3투	무소속	조위필	2
충청북도	보은군옥천군영동군	군북면	군북면제3투	무소속	심규철	51
충청북도	보은군옥천군영동군	옥천읍	옥천읍제7투	새누리당	박덕흠	1040
충청북도	보은군옥천군영동군	옥천읍	옥천읍제7투	민주통합당	이재한	645
충청북도	보은군옥천군영동군	옥천읍	옥천읍제7투	무소속	조위필	21
충청북도	보은군옥천군영동군	옥천읍	옥천읍제7투	무소속	심규철	173
충청북도	보은군옥천군영동군	NA	국외부재자	새누리당	박덕흠	7
충청북도	보은군옥천군영동군	NA	국내부재자	새누리당	박덕흠	596
충청북도	보은군옥천군영동군	NA	국외부재자	민주통합당	이재한	9
충청북도	보은군옥천군영동군	NA	국내부재자	민주통합당	이재한	353
충청북도	보은군옥천군영동군	NA	국외부재자	무소속	조위필	0
충청북도	보은군옥천군영동군	NA	국내부재자	무소속	조위필	36
충청북도	보은군옥천군영동군	NA	국외부재자	무소속	심규철	5
충청북도	보은군옥천군영동군	NA	국내부재자	무소속	심규철	128
충청북도	제천시단양군	매포읍	매포읍제2투	새누리당	송광호	427
충청북도	제천시단양군	매포읍	매포읍제2투	민주통합당	서재관	274
충청북도	제천시단양군	매포읍	매포읍제2투	자유선진당	정연철	26
충청북도	제천시단양군	매포읍	매포읍제2투	무소속	이창수	25
충청북도	제천시단양군	어상천면	어상천면투표소	새누리당	송광호	438
충청북도	제천시단양군	어상천면	어상천면투표소	민주통합당	서재관	349
충청북도	제천시단양군	어상천면	어상천면투표소	자유선진당	정연철	189
충청북도	제천시단양군	어상천면	어상천면투표소	무소속	이창수	30
충청북도	제천시단양군	대강면	대강면제2투	새누리당	송광호	222
충청북도	제천시단양군	대강면	대강면제2투	민주통합당	서재관	83
충청북도	제천시단양군	대강면	대강면제2투	자유선진당	정연철	10
충청북도	제천시단양군	대강면	대강면제2투	무소속	이창수	4
충청북도	제천시단양군	적성면	적성면제1투	새누리당	송광호	329
충청북도	제천시단양군	적성면	적성면제1투	민주통합당	서재관	82
충청북도	제천시단양군	적성면	적성면제1투	자유선진당	정연철	8
충청북도	제천시단양군	적성면	적성면제1투	무소속	이창수	14
충청북도	제천시단양군	단성면	단성면제1투	새누리당	송광호	506
충청북도	제천시단양군	단성면	단성면제1투	민주통합당	서재관	147
충청북도	제천시단양군	단성면	단성면제1투	자유선진당	정연철	13
충청북도	제천시단양군	단성면	단성면제1투	무소속	이창수	16
충청북도	제천시단양군	매포읍	매포읍제1투	새누리당	송광호	1055
충청북도	제천시단양군	매포읍	매포읍제1투	민주통합당	서재관	486
충청북도	제천시단양군	매포읍	매포읍제1투	자유선진당	정연철	58
충청북도	제천시단양군	매포읍	매포읍제1투	무소속	이창수	46
충청북도	제천시단양군	단양읍	단양읍제1투	새누리당	송광호	947
충청북도	제천시단양군	단양읍	단양읍제1투	민주통합당	서재관	637
충청북도	제천시단양군	단양읍	단양읍제1투	자유선진당	정연철	58
충청북도	제천시단양군	단양읍	단양읍제1투	무소속	이창수	41
충청북도	제천시단양군	매포읍	매포읍제3투	새누리당	송광호	334
충청북도	제천시단양군	매포읍	매포읍제3투	민주통합당	서재관	173
충청북도	제천시단양군	매포읍	매포읍제3투	자유선진당	정연철	29
충청북도	제천시단양군	매포읍	매포읍제3투	무소속	이창수	20
충청북도	제천시단양군	영춘면	영춘면제1투	새누리당	송광호	752
충청북도	제천시단양군	영춘면	영춘면제1투	민주통합당	서재관	314
충청북도	제천시단양군	영춘면	영춘면제1투	자유선진당	정연철	35
충청북도	제천시단양군	영춘면	영춘면제1투	무소속	이창수	61
충청북도	제천시단양군	단양읍	단양읍제3투	새누리당	송광호	1211
충청북도	제천시단양군	단양읍	단양읍제3투	민주통합당	서재관	698
충청북도	제천시단양군	단양읍	단양읍제3투	자유선진당	정연철	57
충청북도	제천시단양군	단양읍	단양읍제3투	무소속	이창수	56
충청북도	제천시단양군	단양읍	단양읍제2투	새누리당	송광호	860
충청북도	제천시단양군	단양읍	단양읍제2투	민주통합당	서재관	378
충청북도	제천시단양군	단양읍	단양읍제2투	자유선진당	정연철	18
충청북도	제천시단양군	단양읍	단양읍제2투	무소속	이창수	24
충청북도	제천시단양군	영춘면	영춘면제3투	새누리당	송광호	333
충청북도	제천시단양군	영춘면	영춘면제3투	민주통합당	서재관	172
충청북도	제천시단양군	영춘면	영춘면제3투	자유선진당	정연철	46
충청북도	제천시단양군	영춘면	영춘면제3투	무소속	이창수	17
충청북도	제천시단양군	단성면	단성면제2투	새누리당	송광호	139
충청북도	제천시단양군	단성면	단성면제2투	민주통합당	서재관	73
충청북도	제천시단양군	단성면	단성면제2투	자유선진당	정연철	3
충청북도	제천시단양군	단성면	단성면제2투	무소속	이창수	7
충청북도	제천시단양군	대강면	대강면제1투	새누리당	송광호	694
충청북도	제천시단양군	대강면	대강면제1투	민주통합당	서재관	259
충청북도	제천시단양군	대강면	대강면제1투	자유선진당	정연철	15
충청북도	제천시단양군	대강면	대강면제1투	무소속	이창수	23
충청북도	제천시단양군	영춘면	영춘면제2투	새누리당	송광호	89
충청북도	제천시단양군	영춘면	영춘면제2투	민주통합당	서재관	20
충청북도	제천시단양군	영춘면	영춘면제2투	자유선진당	정연철	4
충청북도	제천시단양군	영춘면	영춘면제2투	무소속	이창수	5
충청북도	제천시단양군	적성면	적성면제2투	새누리당	송광호	314
충청북도	제천시단양군	적성면	적성면제2투	민주통합당	서재관	95
충청북도	제천시단양군	적성면	적성면제2투	자유선진당	정연철	10
충청북도	제천시단양군	적성면	적성면제2투	무소속	이창수	8
충청북도	제천시단양군	가곡면	가곡면투표소	새누리당	송광호	611
충청북도	제천시단양군	가곡면	가곡면투표소	민주통합당	서재관	374
충청북도	제천시단양군	가곡면	가곡면투표소	자유선진당	정연철	61
충청북도	제천시단양군	가곡면	가곡면투표소	무소속	이창수	53
충청북도	제천시단양군	NA	국외부재자	새누리당	송광호	6
충청북도	제천시단양군	NA	국내부재자	새누리당	송광호	288
충청북도	제천시단양군	NA	국외부재자	민주통합당	서재관	5
충청북도	제천시단양군	NA	국내부재자	민주통합당	서재관	236
충청북도	제천시단양군	NA	국외부재자	자유선진당	정연철	0
충청북도	제천시단양군	NA	국내부재자	자유선진당	정연철	38
충청북도	제천시단양군	NA	국외부재자	무소속	이창수	0
충청북도	제천시단양군	NA	국내부재자	무소속	이창수	32
충청북도	제천시단양군	용두동	용두동제2투	새누리당	송광호	574
충청북도	제천시단양군	용두동	용두동제2투	민주통합당	서재관	657
충청북도	제천시단양군	용두동	용두동제2투	자유선진당	정연철	72
충청북도	제천시단양군	용두동	용두동제2투	무소속	이창수	48
충청북도	제천시단양군	신백동	신백동제2투	새누리당	송광호	576
충청북도	제천시단양군	신백동	신백동제2투	민주통합당	서재관	380
충청북도	제천시단양군	신백동	신백동제2투	자유선진당	정연철	58
충청북도	제천시단양군	신백동	신백동제2투	무소속	이창수	22
