#특별시/광역시/도	시군구	읍면동	선거구	항목	항목값
강원도	강릉시	NA	NA	국외부재자_선거권자	239
강원도	강릉시	NA	NA	국외부재자_투표수	104
강원도	강릉시	NA	NA	국외부재자_무효	0
강원도	강릉시	NA	NA	국외부재자_기권	135
강원도	강릉시	NA	NA	국내부재자_선거권자	4060
강원도	강릉시	NA	NA	국내부재자_투표수	3643
강원도	강릉시	NA	NA	국내부재자_무효	101
강원도	강릉시	NA	NA	국내부재자_기권	417
강원도	강릉시	옥천동	옥천동투표소	선거권자	3616
강원도	강릉시	옥천동	옥천동투표소	투표수	1913
강원도	강릉시	옥천동	옥천동투표소	무효	75
강원도	강릉시	옥천동	옥천동투표소	기권	1703
강원도	강릉시	주문진읍	주문진읍제5투	선거권자	2321
강원도	강릉시	주문진읍	주문진읍제5투	투표수	1083
강원도	강릉시	주문진읍	주문진읍제5투	무효	52
강원도	강릉시	주문진읍	주문진읍제5투	기권	1238
강원도	강릉시	왕산면	왕산면제3투	선거권자	389
강원도	강릉시	왕산면	왕산면제3투	투표수	226
강원도	강릉시	왕산면	왕산면제3투	무효	7
강원도	강릉시	왕산면	왕산면제3투	기권	163
강원도	강릉시	포남2동	포남2동제1투	선거권자	3645
강원도	강릉시	포남2동	포남2동제1투	투표수	1700
강원도	강릉시	포남2동	포남2동제1투	무효	44
강원도	강릉시	포남2동	포남2동제1투	기권	1945
강원도	강릉시	주문진읍	주문진읍제1투	선거권자	3587
강원도	강릉시	주문진읍	주문진읍제1투	투표수	1631
강원도	강릉시	주문진읍	주문진읍제1투	무효	85
강원도	강릉시	주문진읍	주문진읍제1투	기권	1956
강원도	강릉시	주문진읍	주문진읍제3투	선거권자	3264
강원도	강릉시	주문진읍	주문진읍제3투	투표수	1635
강원도	강릉시	주문진읍	주문진읍제3투	무효	35
강원도	강릉시	주문진읍	주문진읍제3투	기권	1629
강원도	강릉시	옥계면	옥계면제1투	선거권자	2328
강원도	강릉시	옥계면	옥계면제1투	투표수	1362
강원도	강릉시	옥계면	옥계면제1투	무효	63
강원도	강릉시	옥계면	옥계면제1투	기권	966
강원도	강릉시	성산면	성산면제2투	선거권자	565
강원도	강릉시	성산면	성산면제2투	투표수	351
강원도	강릉시	성산면	성산면제2투	무효	23
강원도	강릉시	성산면	성산면제2투	기권	214
강원도	강릉시	구정면	구정면제1투	선거권자	2220
강원도	강릉시	구정면	구정면제1투	투표수	1334
강원도	강릉시	구정면	구정면제1투	무효	53
강원도	강릉시	구정면	구정면제1투	기권	886
강원도	강릉시	옥계면	옥계면제2투	선거권자	1490
강원도	강릉시	옥계면	옥계면제2투	투표수	867
강원도	강릉시	옥계면	옥계면제2투	무효	33
강원도	강릉시	옥계면	옥계면제2투	기권	623
강원도	강릉시	경포동	경포동제1투	선거권자	2324
강원도	강릉시	경포동	경포동제1투	투표수	1306
강원도	강릉시	경포동	경포동제1투	무효	42
강원도	강릉시	경포동	경포동제1투	기권	1018
강원도	강릉시	초당동	초당동제1투	선거권자	1825
강원도	강릉시	초당동	초당동제1투	투표수	999
강원도	강릉시	초당동	초당동제1투	무효	38
강원도	강릉시	초당동	초당동제1투	기권	826
강원도	강릉시	포남1동	포남1동제2투	선거권자	2910
강원도	강릉시	포남1동	포남1동제2투	투표수	1657
강원도	강릉시	포남1동	포남1동제2투	무효	49
강원도	강릉시	포남1동	포남1동제2투	기권	1253
강원도	강릉시	성덕동	성덕동제2투	선거권자	3747
강원도	강릉시	성덕동	성덕동제2투	투표수	1739
강원도	강릉시	성덕동	성덕동제2투	무효	67
강원도	강릉시	성덕동	성덕동제2투	기권	2008
강원도	강릉시	교1동	교1동제2투	선거권자	3400
강원도	강릉시	교1동	교1동제2투	투표수	1959
강원도	강릉시	교1동	교1동제2투	무효	79
강원도	강릉시	교1동	교1동제2투	기권	1441
강원도	강릉시	중앙동	중앙동제2투	선거권자	3360
강원도	강릉시	중앙동	중앙동제2투	투표수	1732
강원도	강릉시	중앙동	중앙동제2투	무효	43
강원도	강릉시	중앙동	중앙동제2투	기권	1628
강원도	강릉시	성덕동	성덕동제6투	선거권자	1555
강원도	강릉시	성덕동	성덕동제6투	투표수	821
강원도	강릉시	성덕동	성덕동제6투	무효	27
강원도	강릉시	성덕동	성덕동제6투	기권	734
강원도	강릉시	교1동	교1동제6투	선거권자	3598
강원도	강릉시	교1동	교1동제6투	투표수	2125
강원도	강릉시	교1동	교1동제6투	무효	29
강원도	강릉시	교1동	교1동제6투	기권	1473
강원도	강릉시	강남동	강남동제3투	선거권자	3831
강원도	강릉시	강남동	강남동제3투	투표수	1999
강원도	강릉시	강남동	강남동제3투	무효	63
강원도	강릉시	강남동	강남동제3투	기권	1832
강원도	강릉시	교1동	교1동제4투	선거권자	4049
강원도	강릉시	교1동	교1동제4투	투표수	2083
강원도	강릉시	교1동	교1동제4투	무효	41
강원도	강릉시	교1동	교1동제4투	기권	1966
강원도	강릉시	강남동	강남동제5투	선거권자	1166
강원도	강릉시	강남동	강남동제5투	투표수	678
강원도	강릉시	강남동	강남동제5투	무효	32
강원도	강릉시	강남동	강남동제5투	기권	488
강원도	강릉시	사천면	사천면제1투	선거권자	2315
강원도	강릉시	사천면	사천면제1투	투표수	1311
강원도	강릉시	사천면	사천면제1투	무효	67
강원도	강릉시	사천면	사천면제1투	기권	1004
강원도	강릉시	연곡면	연곡면제1투	선거권자	3825
강원도	강릉시	연곡면	연곡면제1투	투표수	1906
강원도	강릉시	연곡면	연곡면제1투	무효	43
강원도	강릉시	연곡면	연곡면제1투	기권	1919
강원도	강릉시	송정동	송정동제2투	선거권자	3351
강원도	강릉시	송정동	송정동제2투	투표수	1828
강원도	강릉시	송정동	송정동제2투	무효	29
강원도	강릉시	송정동	송정동제2투	기권	1523
강원도	강릉시	왕산면	왕산면제1투	선거권자	786
강원도	강릉시	왕산면	왕산면제1투	투표수	499
강원도	강릉시	왕산면	왕산면제1투	무효	15
강원도	강릉시	왕산면	왕산면제1투	기권	287
강원도	강릉시	포남2동	포남2동제3투	선거권자	2958
강원도	강릉시	포남2동	포남2동제3투	투표수	1477
강원도	강릉시	포남2동	포남2동제3투	무효	28
강원도	강릉시	포남2동	포남2동제3투	기권	1481
강원도	강릉시	중앙동	중앙동제1투	선거권자	2145
강원도	강릉시	중앙동	중앙동제1투	투표수	1208
강원도	강릉시	중앙동	중앙동제1투	무효	23
강원도	강릉시	중앙동	중앙동제1투	기권	937
강원도	강릉시	내곡동	내곡동제2투	선거권자	4403
강원도	강릉시	내곡동	내곡동제2투	투표수	2335
강원도	강릉시	내곡동	내곡동제2투	무효	60
강원도	강릉시	내곡동	내곡동제2투	기권	2068
강원도	강릉시	강동면	강동면제1투	선거권자	3075
강원도	강릉시	강동면	강동면제1투	투표수	1836
강원도	강릉시	강동면	강동면제1투	무효	104
강원도	강릉시	강동면	강동면제1투	기권	1239
강원도	강릉시	홍제동	홍제동제1투	선거권자	3396
강원도	강릉시	홍제동	홍제동제1투	투표수	1902
강원도	강릉시	홍제동	홍제동제1투	무효	54
강원도	강릉시	홍제동	홍제동제1투	기권	1494
강원도	강릉시	강남동	강남동제6투	선거권자	958
강원도	강릉시	강남동	강남동제6투	투표수	540
강원도	강릉시	강남동	강남동제6투	무효	19
강원도	강릉시	강남동	강남동제6투	기권	418
강원도	강릉시	주문진읍	주문진읍제2투	선거권자	3420
강원도	강릉시	주문진읍	주문진읍제2투	투표수	1504
강원도	강릉시	주문진읍	주문진읍제2투	무효	68
강원도	강릉시	주문진읍	주문진읍제2투	기권	1916
강원도	강릉시	주문진읍	주문진읍제4투	선거권자	1020
강원도	강릉시	주문진읍	주문진읍제4투	투표수	578
강원도	강릉시	주문진읍	주문진읍제4투	무효	17
강원도	강릉시	주문진읍	주문진읍제4투	기권	442
강원도	강릉시	초당동	초당동제2투	선거권자	2638
강원도	강릉시	초당동	초당동제2투	투표수	1484
강원도	강릉시	초당동	초당동제2투	무효	19
강원도	강릉시	초당동	초당동제2투	기권	1154
강원도	강릉시	송정동	송정동제1투	선거권자	2352
강원도	강릉시	송정동	송정동제1투	투표수	1332
강원도	강릉시	송정동	송정동제1투	무효	33
강원도	강릉시	송정동	송정동제1투	기권	1020
강원도	강릉시	포남2동	포남2동제2투	선거권자	3248
