#특별시/광역시/도	시군구	읍면동	선거구	항목	항목값
전라남도	강진군	NA	NA	국외부재자_선거권자	65
전라남도	강진군	NA	NA	국외부재자_투표수	33
전라남도	강진군	NA	NA	국외부재자_무효	0
전라남도	강진군	NA	NA	국외부재자_기권	32
전라남도	강진군	NA	NA	국내부재자_선거권자	1132
전라남도	강진군	NA	NA	국내부재자_투표수	978
전라남도	강진군	NA	NA	국내부재자_무효	29
전라남도	강진군	NA	NA	국내부재자_기권	154
전라남도	강진군	강진읍	강진읍제6투	선거권자	2476
전라남도	강진군	강진읍	강진읍제6투	투표수	1478
전라남도	강진군	강진읍	강진읍제6투	무효	37
전라남도	강진군	강진읍	강진읍제6투	기권	998
전라남도	강진군	신전면	신전면제2투	선거권자	756
전라남도	강진군	신전면	신전면제2투	투표수	514
전라남도	강진군	신전면	신전면제2투	무효	33
전라남도	강진군	신전면	신전면제2투	기권	242
전라남도	강진군	성전면	성전면투표소	선거권자	2809
전라남도	강진군	성전면	성전면투표소	투표수	1740
전라남도	강진군	성전면	성전면투표소	무효	95
전라남도	강진군	성전면	성전면투표소	기권	1069
전라남도	강진군	작천면	작천면투표소	선거권자	2001
전라남도	강진군	작천면	작천면투표소	투표수	1326
전라남도	강진군	작천면	작천면투표소	무효	105
전라남도	강진군	작천면	작천면투표소	기권	675
전라남도	강진군	도암면	도암면제1투	선거권자	1950
전라남도	강진군	도암면	도암면제1투	투표수	1179
전라남도	강진군	도암면	도암면제1투	무효	76
전라남도	강진군	도암면	도암면제1투	기권	771
전라남도	강진군	병영면	병영면투표소	선거권자	1811
전라남도	강진군	병영면	병영면투표소	투표수	1157
전라남도	강진군	병영면	병영면투표소	무효	71
전라남도	강진군	병영면	병영면투표소	기권	654
전라남도	강진군	군동면	군동면제2투	선거권자	1386
전라남도	강진군	군동면	군동면제2투	투표수	868
전라남도	강진군	군동면	군동면제2투	무효	35
전라남도	강진군	군동면	군동면제2투	기권	518
전라남도	강진군	군동면	군동면제3투	선거권자	922
전라남도	강진군	군동면	군동면제3투	투표수	602
전라남도	강진군	군동면	군동면제3투	무효	40
전라남도	강진군	군동면	군동면제3투	기권	320
전라남도	강진군	강진읍	강진읍제3투	선거권자	1675
전라남도	강진군	강진읍	강진읍제3투	투표수	1020
전라남도	강진군	강진읍	강진읍제3투	무효	38
전라남도	강진군	강진읍	강진읍제3투	기권	655
전라남도	강진군	군동면	군동면제1투	선거권자	1271
전라남도	강진군	군동면	군동면제1투	투표수	777
전라남도	강진군	군동면	군동면제1투	무효	75
전라남도	강진군	군동면	군동면제1투	기권	494
전라남도	강진군	강진읍	강진읍제5투	선거권자	1160
전라남도	강진군	강진읍	강진읍제5투	투표수	730
전라남도	강진군	강진읍	강진읍제5투	무효	61
전라남도	강진군	강진읍	강진읍제5투	기권	430
전라남도	강진군	강진읍	강진읍제4투	선거권자	1064
전라남도	강진군	강진읍	강진읍제4투	투표수	624
전라남도	강진군	강진읍	강진읍제4투	무효	58
전라남도	강진군	강진읍	강진읍제4투	기권	440
전라남도	강진군	마량면	마량면투표소	선거권자	1816
전라남도	강진군	마량면	마량면투표소	투표수	1160
전라남도	강진군	마량면	마량면투표소	무효	79
전라남도	강진군	마량면	마량면투표소	기권	656
전라남도	강진군	강진읍	강진읍제1투	선거권자	2360
전라남도	강진군	강진읍	강진읍제1투	투표수	1394
전라남도	강진군	강진읍	강진읍제1투	무효	49
전라남도	강진군	강진읍	강진읍제1투	기권	966
전라남도	강진군	대구면	대구면투표소	선거권자	1252
전라남도	강진군	대구면	대구면투표소	투표수	825
전라남도	강진군	대구면	대구면투표소	무효	66
전라남도	강진군	대구면	대구면투표소	기권	427
전라남도	강진군	강진읍	강진읍제2투	선거권자	2536
전라남도	강진군	강진읍	강진읍제2투	투표수	1403
전라남도	강진군	강진읍	강진읍제2투	무효	76
전라남도	강진군	강진읍	강진읍제2투	기권	1133
전라남도	강진군	옴천면	옴천면투표소	선거권자	751
전라남도	강진군	옴천면	옴천면투표소	투표수	494
전라남도	강진군	옴천면	옴천면투표소	무효	31
전라남도	강진군	옴천면	옴천면투표소	기권	257
전라남도	강진군	칠량면	칠량면투표소	선거권자	2434
전라남도	강진군	칠량면	칠량면투표소	투표수	1524
전라남도	강진군	칠량면	칠량면투표소	무효	131
전라남도	강진군	칠량면	칠량면투표소	기권	910
전라남도	강진군	도암면	도암면제2투	선거권자	745
전라남도	강진군	도암면	도암면제2투	투표수	479
전라남도	강진군	도암면	도암면제2투	무효	34
전라남도	강진군	도암면	도암면제2투	기권	266
전라남도	강진군	신전면	신전면제1투	선거권자	1088
전라남도	강진군	신전면	신전면제1투	투표수	732
전라남도	강진군	신전면	신전면제1투	무효	44
전라남도	강진군	신전면	신전면제1투	기권	356
전라남도	고흥군	NA	NA	국외부재자_선거권자	114
전라남도	고흥군	NA	NA	국외부재자_투표수	47
전라남도	고흥군	NA	NA	국외부재자_무효	0
전라남도	고흥군	NA	NA	국외부재자_기권	67
전라남도	고흥군	NA	NA	국내부재자_선거권자	1925
전라남도	고흥군	NA	NA	국내부재자_투표수	1688
전라남도	고흥군	NA	NA	국내부재자_무효	45
전라남도	고흥군	NA	NA	국내부재자_기권	237
전라남도	고흥군	점암면	점암면제2투	선거권자	715
전라남도	고흥군	점암면	점암면제2투	투표수	479
전라남도	고흥군	점암면	점암면제2투	무효	46
전라남도	고흥군	점암면	점암면제2투	기권	236
전라남도	고흥군	고흥읍	고흥읍제4투	선거권자	2682
전라남도	고흥군	고흥읍	고흥읍제4투	투표수	1620
전라남도	고흥군	고흥읍	고흥읍제4투	무효	68
전라남도	고흥군	고흥읍	고흥읍제4투	기권	1062
전라남도	고흥군	남양면	남양면제2투	선거권자	857
전라남도	고흥군	남양면	남양면제2투	투표수	573
전라남도	고흥군	남양면	남양면제2투	무효	37
전라남도	고흥군	남양면	남양면제2투	기권	284
전라남도	고흥군	도화면	도화면제3투	선거권자	1759
전라남도	고흥군	도화면	도화면제3투	투표수	1109
전라남도	고흥군	도화면	도화면제3투	무효	96
전라남도	고흥군	도화면	도화면제3투	기권	650
전라남도	고흥군	영남면	영남면제1투	선거권자	562
전라남도	고흥군	영남면	영남면제1투	투표수	398
전라남도	고흥군	영남면	영남면제1투	무효	25
전라남도	고흥군	영남면	영남면제1투	기권	164
전라남도	고흥군	풍양면	풍양면제3투	선거권자	1086
전라남도	고흥군	풍양면	풍양면제3투	투표수	789
전라남도	고흥군	풍양면	풍양면제3투	무효	57
전라남도	고흥군	풍양면	풍양면제3투	기권	297
전라남도	고흥군	포두면	포두면제3투	선거권자	2540
전라남도	고흥군	포두면	포두면제3투	투표수	1586
