#특별시/광역시/도	시군구	읍면동	선거구	항목	항목값
충청남도	공주시	NA	NA	국외부재자_선거권자	126
충청남도	공주시	NA	NA	국외부재자_투표수	42
충청남도	공주시	NA	NA	국외부재자_무효	0
충청남도	공주시	NA	NA	국외부재자_기권	84
충청남도	공주시	NA	NA	국내부재자_선거권자	2185
충청남도	공주시	NA	NA	국내부재자_투표수	1969
충청남도	공주시	NA	NA	국내부재자_무효	48
충청남도	공주시	NA	NA	국내부재자_기권	216
충청남도	공주시	반포면	반포면제2투	선거권자	1693
충청남도	공주시	반포면	반포면제2투	투표수	917
충청남도	공주시	반포면	반포면제2투	무효	7
충청남도	공주시	반포면	반포면제2투	기권	776
충청남도	공주시	옥룡동	옥룡동제5투	선거권자	1241
충청남도	공주시	옥룡동	옥룡동제5투	투표수	712
충청남도	공주시	옥룡동	옥룡동제5투	무효	11
충청남도	공주시	옥룡동	옥룡동제5투	기권	529
충청남도	공주시	장기면	장기면투표소	선거권자	905
충청남도	공주시	장기면	장기면투표소	투표수	513
충청남도	공주시	장기면	장기면투표소	무효	5
충청남도	공주시	장기면	장기면투표소	기권	392
충청남도	공주시	이인면	이인면제1투	선거권자	1934
충청남도	공주시	이인면	이인면제1투	투표수	1164
충청남도	공주시	이인면	이인면제1투	무효	24
충청남도	공주시	이인면	이인면제1투	기권	770
충청남도	공주시	정안면	정안면제3투	선거권자	1964
충청남도	공주시	정안면	정안면제3투	투표수	1070
충청남도	공주시	정안면	정안면제3투	무효	31
충청남도	공주시	정안면	정안면제3투	기권	894
충청남도	공주시	웅진동	웅진동제4투	선거권자	1909
충청남도	공주시	웅진동	웅진동제4투	투표수	1077
충청남도	공주시	웅진동	웅진동제4투	무효	14
충청남도	공주시	웅진동	웅진동제4투	기권	832
충청남도	공주시	옥룡동	옥룡동제3투	선거권자	2423
충청남도	공주시	옥룡동	옥룡동제3투	투표수	1260
충청남도	공주시	옥룡동	옥룡동제3투	무효	11
충청남도	공주시	옥룡동	옥룡동제3투	기권	1163
충청남도	공주시	사곡면	사곡면제2투	선거권자	1151
충청남도	공주시	사곡면	사곡면제2투	투표수	730
충청남도	공주시	사곡면	사곡면제2투	무효	13
충청남도	공주시	사곡면	사곡면제2투	기권	421
충청남도	공주시	신관동	신관동제1투	선거권자	3225
충청남도	공주시	신관동	신관동제1투	투표수	1810
충청남도	공주시	신관동	신관동제1투	무효	7
충청남도	공주시	신관동	신관동제1투	기권	1415
충청남도	공주시	우성면	우성면제4투	선거권자	1094
충청남도	공주시	우성면	우성면제4투	투표수	634
충청남도	공주시	우성면	우성면제4투	무효	21
충청남도	공주시	우성면	우성면제4투	기권	460
충청남도	공주시	신관동	신관동제5투	선거권자	2673
충청남도	공주시	신관동	신관동제5투	투표수	1443
충청남도	공주시	신관동	신관동제5투	무효	3
충청남도	공주시	신관동	신관동제5투	기권	1230
충청남도	공주시	신관동	신관동제2투	선거권자	4310
충청남도	공주시	신관동	신관동제2투	투표수	2716
충청남도	공주시	신관동	신관동제2투	무효	11
충청남도	공주시	신관동	신관동제2투	기권	1594
충청남도	공주시	정안면	정안면제1투	선거권자	1607
충청남도	공주시	정안면	정안면제1투	투표수	923
충청남도	공주시	정안면	정안면제1투	무효	16
충청남도	공주시	정안면	정안면제1투	기권	684
충청남도	공주시	옥룡동	옥룡동제4투	선거권자	2051
충청남도	공주시	옥룡동	옥룡동제4투	투표수	1117
충청남도	공주시	옥룡동	옥룡동제4투	무효	15
충청남도	공주시	옥룡동	옥룡동제4투	기권	934
충청남도	공주시	우성면	우성면제2투	선거권자	1312
충청남도	공주시	우성면	우성면제2투	투표수	812
충청남도	공주시	우성면	우성면제2투	무효	10
충청남도	공주시	우성면	우성면제2투	기권	500
충청남도	공주시	금학동	금학동제2투	선거권자	1543
충청남도	공주시	금학동	금학동제2투	투표수	850
충청남도	공주시	금학동	금학동제2투	무효	12
충청남도	공주시	금학동	금학동제2투	기권	693
충청남도	공주시	웅진동	웅진동제3투	선거권자	2708
충청남도	공주시	웅진동	웅진동제3투	투표수	1617
충청남도	공주시	웅진동	웅진동제3투	무효	12
충청남도	공주시	웅진동	웅진동제3투	기권	1091
충청남도	공주시	사곡면	사곡면제1투	선거권자	1835
충청남도	공주시	사곡면	사곡면제1투	투표수	1158
충청남도	공주시	사곡면	사곡면제1투	무효	20
충청남도	공주시	사곡면	사곡면제1투	기권	677
충청남도	공주시	유구읍	유구읍제4투	선거권자	1560
충청남도	공주시	유구읍	유구읍제4투	투표수	807
충청남도	공주시	유구읍	유구읍제4투	무효	14
충청남도	공주시	유구읍	유구읍제4투	기권	753
충청남도	공주시	탄천면	탄천면제2투	선거권자	1046
충청남도	공주시	탄천면	탄천면제2투	투표수	622
충청남도	공주시	탄천면	탄천면제2투	무효	22
충청남도	공주시	탄천면	탄천면제2투	기권	424
충청남도	공주시	웅진동	웅진동제1투	선거권자	1293
충청남도	공주시	웅진동	웅진동제1투	투표수	686
충청남도	공주시	웅진동	웅진동제1투	무효	11
충청남도	공주시	웅진동	웅진동제1투	기권	607
충청남도	공주시	신풍면	신풍면제2투	선거권자	965
충청남도	공주시	신풍면	신풍면제2투	투표수	533
충청남도	공주시	신풍면	신풍면제2투	무효	7
충청남도	공주시	신풍면	신풍면제2투	기권	432
충청남도	공주시	의당면	의당면제2투	선거권자	912
충청남도	공주시	의당면	의당면제2투	투표수	559
충청남도	공주시	의당면	의당면제2투	무효	4
충청남도	공주시	의당면	의당면제2투	기권	353
충청남도	공주시	중학동	중학동제3투	선거권자	1441
충청남도	공주시	중학동	중학동제3투	투표수	823
충청남도	공주시	중학동	중학동제3투	무효	10
충청남도	공주시	중학동	중학동제3투	기권	618
충청남도	공주시	중학동	중학동제1투	선거권자	1223
충청남도	공주시	중학동	중학동제1투	투표수	618
충청남도	공주시	중학동	중학동제1투	무효	5
충청남도	공주시	중학동	중학동제1투	기권	605
충청남도	공주시	계룡면	계룡면제3투	선거권자	1106
충청남도	공주시	계룡면	계룡면제3투	투표수	617
충청남도	공주시	계룡면	계룡면제3투	무효	8
충청남도	공주시	계룡면	계룡면제3투	기권	489
충청남도	공주시	신관동	신관동제4투	선거권자	2905
충청남도	공주시	신관동	신관동제4투	투표수	1464
충청남도	공주시	신관동	신관동제4투	무효	5
충청남도	공주시	신관동	신관동제4투	기권	1441
충청남도	공주시	옥룡동	옥룡동제1투	선거권자	1785
충청남도	공주시	옥룡동	옥룡동제1투	투표수	1025
충청남도	공주시	옥룡동	옥룡동제1투	무효	7
충청남도	공주시	옥룡동	옥룡동제1투	기권	760
충청남도	공주시	유구읍	유구읍제2투	선거권자	1635
충청남도	공주시	유구읍	유구읍제2투	투표수	901
충청남도	공주시	유구읍	유구읍제2투	무효	13
충청남도	공주시	유구읍	유구읍제2투	기권	734
충청남도	공주시	이인면	이인면제2투	선거권자	1530
충청남도	공주시	이인면	이인면제2투	투표수	861
충청남도	공주시	이인면	이인면제2투	무효	19
충청남도	공주시	이인면	이인면제2투	기권	669
충청남도	공주시	우성면	우성면제3투	선거권자	1702
충청남도	공주시	우성면	우성면제3투	투표수	1031
충청남도	공주시	우성면	우성면제3투	무효	21
충청남도	공주시	우성면	우성면제3투	기권	671
충청남도	공주시	우성면	우성면제1투	선거권자	1190
충청남도	공주시	우성면	우성면제1투	투표수	694
충청남도	공주시	우성면	우성면제1투	무효	10
충청남도	공주시	우성면	우성면제1투	기권	496
충청남도	공주시	중학동	중학동제4투	선거권자	1399
충청남도	공주시	중학동	중학동제4투	투표수	816
충청남도	공주시	중학동	중학동제4투	무효	4
충청남도	공주시	중학동	중학동제4투	기권	583
충청남도	공주시	반포면	반포면제1투	선거권자	2481
충청남도	공주시	반포면	반포면제1투	투표수	1345
충청남도	공주시	반포면	반포면제1투	무효	40
충청남도	공주시	반포면	반포면제1투	기권	1136
충청남도	공주시	신관동	신관동제6투	선거권자	4431
충청남도	공주시	신관동	신관동제6투	투표수	2750
충청남도	공주시	신관동	신관동제6투	무효	10
충청남도	공주시	신관동	신관동제6투	기권	1681
충청남도	공주시	정안면	정안면제2투	선거권자	1081
