#특별시/광역시/도	시군구	읍면동	선거구	항목	항목값
경상북도	경산시	NA	NA	국외부재자_선거권자	397
경상북도	경산시	NA	NA	국외부재자_투표수	160
경상북도	경산시	NA	NA	국외부재자_무효	1
경상북도	경산시	NA	NA	국외부재자_기권	237
경상북도	경산시	NA	NA	국내부재자_선거권자	3977
경상북도	경산시	NA	NA	국내부재자_투표수	3660
경상북도	경산시	NA	NA	국내부재자_무효	100
경상북도	경산시	NA	NA	국내부재자_기권	317
경상북도	경산시	남천면	남천면제2투	선거권자	1152
경상북도	경산시	남천면	남천면제2투	투표수	710
경상북도	경산시	남천면	남천면제2투	무효	39
경상북도	경산시	남천면	남천면제2투	기권	442
경상북도	경산시	진량읍	진량읍제7투	선거권자	2384
경상북도	경산시	진량읍	진량읍제7투	투표수	1148
경상북도	경산시	진량읍	진량읍제7투	무효	23
경상북도	경산시	진량읍	진량읍제7투	기권	1236
경상북도	경산시	서부1동	서부1동제2투	선거권자	4611
경상북도	경산시	서부1동	서부1동제2투	투표수	2188
경상북도	경산시	서부1동	서부1동제2투	무효	56
경상북도	경산시	서부1동	서부1동제2투	기권	2423
경상북도	경산시	남부동	남부동제1투	선거권자	3429
경상북도	경산시	남부동	남부동제1투	투표수	1573
경상북도	경산시	남부동	남부동제1투	무효	34
경상북도	경산시	남부동	남부동제1투	기권	1856
경상북도	경산시	서부2동	서부2동제5투	선거권자	2796
경상북도	경산시	서부2동	서부2동제5투	투표수	1542
경상북도	경산시	서부2동	서부2동제5투	무효	20
경상북도	경산시	서부2동	서부2동제5투	기권	1254
경상북도	경산시	동부동	동부동제8투	선거권자	2317
경상북도	경산시	동부동	동부동제8투	투표수	1161
경상북도	경산시	동부동	동부동제8투	무효	9
경상북도	경산시	동부동	동부동제8투	기권	1156
경상북도	경산시	자인면	자인면제1투	선거권자	1753
경상북도	경산시	자인면	자인면제1투	투표수	1019
경상북도	경산시	자인면	자인면제1투	무효	34
경상북도	경산시	자인면	자인면제1투	기권	734
경상북도	경산시	와촌면	와촌면제2투	선거권자	1946
경상북도	경산시	와촌면	와촌면제2투	투표수	1050
경상북도	경산시	와촌면	와촌면제2투	무효	27
경상북도	경산시	와촌면	와촌면제2투	기권	896
경상북도	경산시	중방동	중방동제3투	선거권자	4163
경상북도	경산시	중방동	중방동제3투	투표수	2430
경상북도	경산시	중방동	중방동제3투	무효	27
경상북도	경산시	중방동	중방동제3투	기권	1733
경상북도	경산시	진량읍	진량읍제9투	선거권자	3467
경상북도	경산시	진량읍	진량읍제9투	투표수	1547
경상북도	경산시	진량읍	진량읍제9투	무효	22
경상북도	경산시	진량읍	진량읍제9투	기권	1920
