#특별시/광역시/도	시군구	읍면동	선거구	항목	항목값
전라북도	고창군부안군	NA	NA	국외부재자_선거권자	41
전라북도	고창군부안군	NA	NA	국외부재자_투표수	11
전라북도	고창군부안군	NA	NA	국외부재자_무효	0
전라북도	고창군부안군	NA	NA	국외부재자_기권	30
전라북도	고창군부안군	NA	NA	국내부재자_선거권자	1426
전라북도	고창군부안군	NA	NA	국내부재자_투표수	1262
전라북도	고창군부안군	NA	NA	국내부재자_무효	41
전라북도	고창군부안군	NA	NA	국내부재자_기권	164
전라북도	고창군부안군	부안면	부안면제1투	선거권자	1610
전라북도	고창군부안군	부안면	부안면제1투	투표수	1037
전라북도	고창군부안군	부안면	부안면제1투	무효	30
전라북도	고창군부안군	부안면	부안면제1투	기권	573
전라북도	고창군부안군	흥덕면	흥덕면제2투	선거권자	1404
전라북도	고창군부안군	흥덕면	흥덕면제2투	투표수	844
전라북도	고창군부안군	흥덕면	흥덕면제2투	무효	24
전라북도	고창군부안군	흥덕면	흥덕면제2투	기권	560
전라북도	고창군부안군	대산면	대산면제1투	선거권자	2272
전라북도	고창군부안군	대산면	대산면제1투	투표수	1330
전라북도	고창군부안군	대산면	대산면제1투	무효	35
전라북도	고창군부안군	대산면	대산면제1투	기권	942
전라북도	고창군부안군	해리면	해리면제2투	선거권자	1127
전라북도	고창군부안군	해리면	해리면제2투	투표수	648
전라북도	고창군부안군	해리면	해리면제2투	무효	38
전라북도	고창군부안군	해리면	해리면제2투	기권	479
전라북도	고창군부안군	고수면	고수면제1투	선거권자	959
전라북도	고창군부안군	고수면	고수면제1투	투표수	593
전라북도	고창군부안군	고수면	고수면제1투	무효	14
전라북도	고창군부안군	고수면	고수면제1투	기권	366
전라북도	고창군부안군	상하면	상하면제1투	선거권자	1042
전라북도	고창군부안군	상하면	상하면제1투	투표수	681
전라북도	고창군부안군	상하면	상하면제1투	무효	32
전라북도	고창군부안군	상하면	상하면제1투	기권	361
전라북도	고창군부안군	아산면	아산면제2투	선거권자	873
전라북도	고창군부안군	아산면	아산면제2투	투표수	543
전라북도	고창군부안군	아산면	아산면제2투	무효	21
전라북도	고창군부안군	아산면	아산면제2투	기권	330
전라북도	고창군부안군	심원면	심원면제1투	선거권자	1312
전라북도	고창군부안군	심원면	심원면제1투	투표수	756
전라북도	고창군부안군	심원면	심원면제1투	무효	29
전라북도	고창군부안군	심원면	심원면제1투	기권	556
전라북도	고창군부안군	공음면	공음면제2투	선거권자	1110
전라북도	고창군부안군	공음면	공음면제2투	투표수	675
전라북도	고창군부안군	공음면	공음면제2투	무효	14
전라북도	고창군부안군	공음면	공음면제2투	기권	435
전라북도	고창군부안군	신림면	신림면제1투	선거권자	1288
전라북도	고창군부안군	신림면	신림면제1투	투표수	797
전라북도	고창군부안군	신림면	신림면제1투	무효	16
전라북도	고창군부안군	신림면	신림면제1투	기권	491
전라북도	고창군부안군	고창읍	고창읍제2투	선거권자	1544
전라북도	고창군부안군	고창읍	고창읍제2투	투표수	837
전라북도	고창군부안군	고창읍	고창읍제2투	무효	14
전라북도	고창군부안군	고창읍	고창읍제2투	기권	707
전라북도	고창군부안군	성내면	성내면제2투	선거권자	869
전라북도	고창군부안군	성내면	성내면제2투	투표수	497
전라북도	고창군부안군	성내면	성내면제2투	무효	16
전라북도	고창군부안군	성내면	성내면제2투	기권	372
전라북도	고창군부안군	고창읍	고창읍제6투	선거권자	2009
전라북도	고창군부안군	고창읍	고창읍제6투	투표수	1144
전라북도	고창군부안군	고창읍	고창읍제6투	무효	22
